1962	1	30	0.89223
1962	1	31	0.12014
1962	2	1	1.2828
1962	2	2	0.81832
1962	2	3	0.92019
1962	2	4	1.4214
1962	2	5	1.6343
1962	2	6	0.048521
1962	2	7	1.1624
1962	2	8	1.585
1962	2	9	0.37525
1962	2	10	0.81576
1962	2	11	2.0819
1962	2	12	0.88317
1962	2	13	1.0772
1962	2	14	1.3765
1962	2	15	1.4241
1962	2	16	1.903
1962	2	17	1.4913
1962	2	18	0.74689
1962	2	19	0.77187
1962	2	20	0.46597
1962	2	21	0.14316
1962	2	22	0.77622
1962	2	23	0.88786
1962	2	24	1.1107
1962	2	25	1.4112
1962	2	26	1.0291
1962	2	27	1.133
1962	2	28	0.82418
1962	3	1	0.93459
1962	3	2	1.1086
1962	3	3	0.71047
1962	3	4	0.68291
1962	3	5	0.62502
1962	3	6	0.66171
1962	3	7	0.99253
1962	3	8	1.3118
1962	3	9	0.44037
1962	3	10	0.077687
1962	3	11	1.2752
1962	3	12	1.3454
1962	3	13	0.89692
1962	3	14	1.0252
1962	3	15	0.9762
1962	3	16	1.0575
1962	3	17	0.7834
1962	3	18	0.60413
1962	3	19	0.95334
1962	3	20	0.85358
1962	3	21	1.4481
1962	3	22	0.89025
1962	3	23	1.1793
1962	3	24	0.83045
1962	3	25	1.3811
1962	3	26	1.0557
1962	3	27	1.6523
1962	3	28	1.5537
1962	3	29	0.91755
1962	3	30	2.1812
1962	3	31	1.9561
1962	4	1	2.0251
1962	4	2	1.1115
1962	4	3	1.4064
1962	4	4	0.89272
1962	4	5	1.219
1962	4	6	2.3862
1962	4	7	0.99443
1962	4	8	1.2704
1962	4	9	2.3044
1962	4	10	1.9962
1962	4	11	2.0034
1962	4	12	2.2921
1962	4	13	2.196
1962	4	14	2.1374
1962	4	15	1.9563
1962	4	16	1.2361
1962	4	17	1.1808
1962	4	18	0.66132
1962	4	19	1.2229
1962	4	20	1.3087
1962	4	21	1.5861
1962	4	22	2.2832
1962	4	23	2.3652
1962	4	24	1.8268
1962	4	25	2.6709
1962	4	26	2.0898
1962	4	27	1.9482
1962	4	28	1.813
1962	4	29	2.5252
1962	4	30	2.1724
1962	5	1	2.2725
1962	5	2	2.1468
1962	5	3	1.7846
1962	5	4	1.8626
1962	5	5	1.8711
1962	5	6	1.9916
1962	5	7	2.6074
1962	5	8	2.6152
1962	5	9	2.2057
1962	5	10	2.276
1962	5	11	1.5441
1962	5	12	1.4118
1962	5	13	2.2204
1962	5	14	2.0252
1962	5	15	3.4085
1962	5	16	3.5199
1962	5	17	3.5944
1962	5	18	3.032
1962	5	19	1.6276
1962	5	20	3.2784
1962	5	21	1.9728
1962	5	22	2.8618
1962	5	23	3.9633
1962	5	24	2.8379
1962	5	25	2.6635
1962	5	26	2.1651
1962	5	27	2.0468
1962	5	28	1.9158
1962	5	29	2.0462
1962	5	30	3.2435
1962	5	31	3.5483
1962	6	1	3.1108
1962	6	2	1.7613
1962	6	3	2.8125
1962	6	4	3.6249
1962	6	5	3.8728
1962	6	6	3.7242
1962	6	7	4.415
1962	6	8	4.1074
1962	6	9	3.9167
1962	6	10	2.3093
1962	6	11	2.4049
1962	6	12	2.2941
1962	6	13	2.5697
1962	6	14	3.4241
1962	6	15	2.8199
1962	6	16	3.9814
1962	6	17	3.7975
1962	6	18	2.7616
1962	6	19	3.2483
1962	6	20	3.5434
1962	6	21	2.4168
1962	6	22	4.3885
1962	6	23	3.6032
1962	6	24	3.8964
1962	6	25	2.684
1962	6	26	2.9057
1962	6	27	2.2108
1962	6	28	3.4076
1962	6	29	3.0857
1962	6	30	1.6167
1962	7	1	3.8498
1962	7	2	3.6897
1962	7	3	3.1898
1962	7	4	2.2867
1962	7	5	2.1342
1962	7	6	2.2743
1962	7	7	2.0937
1962	7	8	2.1819
1962	7	9	2.1931
1962	7	10	1.9489
1962	7	11	1.9325
1962	7	12	2.036
1962	7	13	2.3397
1962	7	14	1.0757
1962	7	15	1.9399
1962	7	16	1.8818
1962	7	17	2.6324
1962	7	18	2.5722
1962	7	19	1.8976
1962	7	20	3.9979
1962	7	21	2.1694
1962	7	22	2.2262
1962	7	23	3.1304
1962	7	24	1.878
1962	7	25	2.4127
1962	7	26	1.7458
1962	7	27	2.4713
1962	7	28	1.9673
1962	7	29	2.6592
1962	7	30	2.0323
1962	7	31	3.5605
1962	8	1	2.4299
1962	8	2	1.986
1962	8	3	1.6776
1962	8	4	3.5751
1962	8	5	3.286
1962	8	6	2.3489
1962	8	7	1.119
1962	8	8	2.8475
1962	8	9	1.789
1962	8	10	3.4688
1962	8	11	1.348
1962	8	12	3.2611
1962	8	13	2.5019
1962	8	14	1.9742
1962	8	15	1.1812
1962	8	16	2.3562
1962	8	17	1.7146
1962	8	18	2.5478
1962	8	19	1.3551
1962	8	20	1.8671
1962	8	21	2.2815
1962	8	22	3.1234
1962	8	23	1.799
1962	8	24	2.8282
1962	8	25	3.0954
1962	8	26	1.9425
1962	8	27	3.2892
1962	8	28	1.792
1962	8	29	2.5086
1962	8	30	2.1525
1962	8	31	1.1751
1962	9	1	1.8911
1962	9	2	2.1565
1962	9	3	1.6115
1962	9	4	1.5805
1962	9	5	1.569
1962	9	6	0.88982
1962	9	7	2.3523
1962	9	8	2.1267
1962	9	9	1.7617
1962	9	10	1.3152
1962	9	11	0.49774
1962	9	12	1.3515
1962	9	13	1.487
1962	9	14	0.85458
1962	9	15	1.1931
1962	9	16	1.8809
1962	9	17	2.006
1962	9	18	1.542
1962	9	19	1.4628
1962	9	20	1.3304
1962	9	21	1.1966
1962	9	22	1.3198
1962	9	23	1.1633
1962	9	24	0.49817
1962	9	25	1.044
1962	9	26	0.72017
1962	9	27	1.4792
1962	9	28	0.68879
1962	9	29	1.6109
1962	9	30	2.0857
1962	10	1	1.9475
1962	10	2	1.0127
1962	10	3	0.91231
1962	10	4	1.2597
1962	10	5	1.2817
1962	10	6	0.88049
1962	10	7	0.78483
1962	10	8	0.81364
1962	10	9	0.40523
1962	10	10	0.30592
1962	10	11	0.26105
1962	10	12	0.68668
1962	10	13	0.6111
1962	10	14	0.018631
1962	10	15	0.73349
1962	10	16	0.7308
1962	10	17	0.83318
1962	10	18	1.2978
1962	10	19	0.60753
1962	10	20	0.19973
1962	10	21	0.22281
1962	10	22	0.48048
1962	10	23	0.3344
1962	10	24	0.51923
1962	10	25	0.65481
1962	10	26	1.2544
1962	10	27	1.0596
1962	10	28	1.0266
1962	10	29	1.654
1962	10	30	0.94889
1962	10	31	0.93349
1962	11	1	0.69924
1962	11	2	0.01686
1962	11	3	1.1728
1962	11	4	0.70888
1962	11	5	3.0514e-06
1962	11	6	0.17089
1962	11	7	0.02854
1962	11	8	0.42174
1962	11	9	0
1962	11	10	0.85697
1962	11	11	1.1957
1962	11	12	0.4047
1962	11	13	0.55659
1962	11	14	0
1962	11	15	1.0351
1962	11	16	0.47531
1962	11	17	0
1962	11	18	0.95123
1962	11	19	0.56077
1962	11	20	0.2095
1962	11	21	0.1117
1962	11	22	0.14254
1962	11	23	0.55664
1962	11	24	0
1962	11	25	0.10742
1962	11	26	0.070462
1962	11	27	0.036549
1962	11	28	0.30821
1962	11	29	0.4462
1962	11	30	0.17003
1962	12	1	0.05131
1962	12	2	0.2568
1962	12	3	0.32456
1962	12	4	0.031944
1962	12	5	0.021672
1962	12	6	0.31519
1962	12	7	0.65931
1962	12	8	0
1962	12	9	1.0876
1962	12	10	1.1535
1962	12	11	0
1962	12	12	0.872
1962	12	13	1.0826
1962	12	14	0.50295
1962	12	15	1.0628
1962	12	16	1.0312
1962	12	17	0.69763
1962	12	18	0.29363
1962	12	19	0.4972
1962	12	20	0.39175
1962	12	21	0.41662
1962	12	22	0.0084806
1962	12	23	0.17445
1962	12	24	0.078865
1962	12	25	0.32692
1962	12	26	0
1962	12	27	0.31413
1962	12	28	0.13455
1962	12	29	0.10509
1962	12	30	0.49782
1962	12	31	0.85231
1963	1	1	1.3202
1963	1	2	0.80573
1963	1	3	1.0021
1963	1	4	0.004326
1963	1	5	0.43313
1963	1	6	0.88261
1963	1	7	0.99756
1963	1	8	0.49571
1963	1	9	0.87875
1963	1	10	0.25299
1963	1	11	0.01266
1963	1	12	0.23834
1963	1	13	0.535
1963	1	14	0
1963	1	15	0.62115
1963	1	16	0.43487
1963	1	17	0.18119
1963	1	18	0.36332
1963	1	19	0.93543
1963	1	20	0.97773
1963	1	21	0.66724
1963	1	22	0.14862
1963	1	23	0.38452
1963	1	24	0.25664
1963	1	25	0.40748
1963	1	26	0.12654
1963	1	27	0.15695
1963	1	28	0.15072
1963	1	29	0.3102
1963	1	30	0.21311
1963	1	31	0.40827
1963	2	1	0.39038
1963	2	2	0.50406
1963	2	3	0.10105
1963	2	4	0.19669
1963	2	5	0.42197
1963	2	6	1.0505
1963	2	7	0
1963	2	8	0.20683
1963	2	9	0.30812
1963	2	10	0.5971
1963	2	11	0.3952
1963	2	12	0.36397
1963	2	13	0.38104
1963	2	14	0.033074
1963	2	15	0.45473
1963	2	16	0.70942
1963	2	17	0.55431
1963	2	18	0.44739
1963	2	19	0.76271
1963	2	20	0.48042
1963	2	21	0.43948
1963	2	22	0.43858
1963	2	23	0.36095
1963	2	24	0.52045
1963	2	25	0.50663
1963	2	26	0.76898
1963	2	27	0.59573
1963	2	28	0.73713
1963	3	1	0.96292
1963	3	2	0.76017
1963	3	3	0.81951
1963	3	4	0.77597
1963	3	5	0.70169
1963	3	6	0.99853
1963	3	7	1.4354
1963	3	8	0.61668
1963	3	9	1.0455
1963	3	10	0.88666
1963	3	11	0.82983
1963	3	12	0.48387
1963	3	13	0.96774
1963	3	14	0.1183
1963	3	15	1.3631
1963	3	16	0.96807
1963	3	17	1.3837
1963	3	18	0.67634
1963	3	19	1.2391
1963	3	20	0.63859
1963	3	21	0.2609
1963	3	22	1.2215
1963	3	23	1.3341
1963	3	24	1.8513
1963	3	25	1.4433
1963	3	26	1.4046
1963	3	27	1.1435
1963	3	28	1.6727
1963	3	29	0.51903
1963	3	30	0.92216
1963	3	31	0.95213
1963	4	1	1.1379
1963	4	2	1.5889
1963	4	3	1.5918
1963	4	4	1.4429
1963	4	5	1.0711
1963	4	6	1.2113
1963	4	7	1.6467
1963	4	8	1.3091
1963	4	9	1.3548
1963	4	10	0.86753
1963	4	11	1.0987
1963	4	12	2.0967
1963	4	13	1.9792
1963	4	14	1.7632
1963	4	15	1.7463
1963	4	16	1.0196
1963	4	17	0.86255
1963	4	18	1.4739
1963	4	19	2.2499
1963	4	20	1.2336
1963	4	21	2.5871
1963	4	22	1.8695
1963	4	23	2.1226
1963	4	24	1.1205
1963	4	25	1.4305
1963	4	26	2.2717
1963	4	27	1.1305
1963	4	28	2.0359
1963	4	29	2.568
1963	4	30	2.6301
1963	5	1	2.9072
1963	5	2	2.7306
1963	5	3	3.0006
1963	5	4	2.2908
1963	5	5	3.0062
1963	5	6	3.1519
1963	5	7	2.2816
1963	5	8	2.2161
1963	5	9	2.4355
1963	5	10	1.4938
1963	5	11	2.2142
1963	5	12	1.7254
1963	5	13	2.2068
1963	5	14	3.1796
1963	5	15	2.6644
1963	5	16	2.0866
1963	5	17	2.8891
1963	5	18	2.6788
1963	5	19	2.9852
1963	5	20	1.7424
1963	5	21	2.383
1963	5	22	2.2984
1963	5	23	2.8779
1963	5	24	1.6965
1963	5	25	2.0768
1963	5	26	2.6702
1963	5	27	3.0698
1963	5	28	3.5069
1963	5	29	2.4516
1963	5	30	1.9973
1963	5	31	3.2254
1963	6	1	3.5787
1963	6	2	3.7093
1963	6	3	3.4082
1963	6	4	2.4408
1963	6	5	2.8553
1963	6	6	2.3879
1963	6	7	2.14
1963	6	8	3.3968
1963	6	9	3.0152
1963	6	10	2.5494
1963	6	11	3.4033
1963	6	12	2.4002
1963	6	13	1.6043
1963	6	14	2.2136
1963	6	15	3.0298
1963	6	16	2.5645
1963	6	17	2.5046
1963	6	18	2.3766
1963	6	19	3.1658
1963	6	20	1.8223
1963	6	21	3.2349
1963	6	22	3.3684
1963	6	23	3.0012
1963	6	24	2.8186
1963	6	25	2.2866
1963	6	26	2.8363
1963	6	27	1.6835
1963	6	28	1.0803
1963	6	29	1.3692
1963	6	30	1.6724
1963	7	1	1.383
1963	7	2	0.94814
1963	7	3	1.6376
1963	7	4	2.079
1963	7	5	2.1078
1963	7	6	1.7842
1963	7	7	2.1273
1963	7	8	2.4309
1963	7	9	2.3033
1963	7	10	1.1445
1963	7	11	2.2588
1963	7	12	1.6551
1963	7	13	2.9632
1963	7	14	2.208
1963	7	15	3.1223
1963	7	16	2.9247
1963	7	17	2.0206
1963	7	18	2.4382
1963	7	19	2.1458
1963	7	20	4.137
1963	7	21	3.0496
1963	7	22	2.6251
1963	7	23	2.1449
1963	7	24	1.3715
1963	7	25	3.2163
1963	7	26	3.4062
1963	7	27	3.3136
1963	7	28	3.3569
1963	7	29	3.2712
1963	7	30	3.6984
1963	7	31	3.0231
1963	8	1	2.6642
1963	8	2	1.8954
1963	8	3	1.6576
1963	8	4	0.6947
1963	8	5	0.55417
1963	8	6	1.8105
1963	8	7	1.8267
1963	8	8	2.5896
1963	8	9	2.9532
1963	8	10	1.433
1963	8	11	1.9128
1963	8	12	1.4302
1963	8	13	1.361
1963	8	14	2.0326
1963	8	15	2.0876
1963	8	16	1.3536
1963	8	17	1.4692
1963	8	18	1.9076
1963	8	19	1.1898
1963	8	20	1.7155
1963	8	21	1.6652
1963	8	22	1.4957
1963	8	23	2.3647
1963	8	24	1.9445
1963	8	25	1.4
1963	8	26	2.8438
1963	8	27	2.1823
1963	8	28	2.1351
1963	8	29	1.9337
1963	8	30	0.91172
1963	8	31	1.3308
1963	9	1	1.231
1963	9	2	0.81521
1963	9	3	1.522
1963	9	4	1.6049
1963	9	5	1.5325
1963	9	6	1.6425
1963	9	7	0.9387
1963	9	8	2.4711
1963	9	9	1.8684
1963	9	10	1.5797
1963	9	11	1.1905
1963	9	12	1.6732
1963	9	13	1.5889
1963	9	14	1.7953
1963	9	15	2.3341
1963	9	16	1.7621
1963	9	17	2.1364
1963	9	18	1.0656
1963	9	19	1.3215
1963	9	20	1.4197
1963	9	21	1.0265
1963	9	22	1.0294
1963	9	23	0.95757
1963	9	24	0.90541
1963	9	25	2.2878
1963	9	26	1.3228
1963	9	27	2.2572
1963	9	28	1.8496
1963	9	29	0.75843
1963	9	30	1.7643
1963	10	1	0.90379
1963	10	2	1.4683
1963	10	3	0.45907
1963	10	4	1.5388
1963	10	5	1.1543
1963	10	6	0.90448
1963	10	7	0.92765
1963	10	8	0.33563
1963	10	9	1.711
1963	10	10	0.66838
1963	10	11	1.8923
1963	10	12	1.6383
1963	10	13	2.2386
1963	10	14	1.0767
1963	10	15	1.0371
1963	10	16	0.92894
1963	10	17	0.93552
1963	10	18	0.8881
1963	10	19	1.0643
1963	10	20	0.88764
1963	10	21	1.2762
1963	10	22	0.97169
1963	10	23	0.16499
1963	10	24	0.48684
1963	10	25	0.3613
1963	10	26	0.27801
1963	10	27	0.42117
1963	10	28	0.60878
1963	10	29	0.17679
1963	10	30	1.307
1963	10	31	0
1963	11	1	0.28319
1963	11	2	0.13399
1963	11	3	0.1396
1963	11	4	0.027906
1963	11	5	0.36424
1963	11	6	0.061912
1963	11	7	0.27017
1963	11	8	0.50802
1963	11	9	0.27379
1963	11	10	0.17476
1963	11	11	0.43537
1963	11	12	0.91786
1963	11	13	1.6717
1963	11	14	0.66371
1963	11	15	0.1306
1963	11	16	0.16738
1963	11	17	1.0456
1963	11	18	0
1963	11	19	0
1963	11	20	0.74574
1963	11	21	0.4568
1963	11	22	1.5243
1963	11	23	0.29722
1963	11	24	0.20303
1963	11	25	0.46957
1963	11	26	0.35388
1963	11	27	0.16886
1963	11	28	0
1963	11	29	0.30289
1963	11	30	0.089637
1963	12	1	0.29385
1963	12	2	0.15689
1963	12	3	0.8033
1963	12	4	0.58412
1963	12	5	0.38218
1963	12	6	0.17778
1963	12	7	0.28294
1963	12	8	0
1963	12	9	0
1963	12	10	0.0091321
1963	12	11	0.4239
1963	12	12	0.40211
1963	12	13	0.56909
1963	12	14	0.39919
1963	12	15	0.31211
1963	12	16	0.474
1963	12	17	0.50827
1963	12	18	0.65369
1963	12	19	0.4135
1963	12	20	0.37922
1963	12	21	0.23868
1963	12	22	0.030567
1963	12	23	0.21889
1963	12	24	1.3338
1963	12	25	0
1963	12	26	0.11897
1963	12	27	0.64235
1963	12	28	0.0024932
1963	12	29	0.68865
1963	12	30	1.3364
1963	12	31	0.33665
1964	1	1	0.57146
1964	1	2	0.26056
1964	1	3	0.56485
1964	1	4	0.278
1964	1	5	0
1964	1	6	0.17357
1964	1	7	0
1964	1	8	0.11972
1964	1	9	0.07046
1964	1	10	0.16146
1964	1	11	0.23996
1964	1	12	0.59403
1964	1	13	0.33542
1964	1	14	0.65545
1964	1	15	0.58172
1964	1	16	0.46684
1964	1	17	0.25808
1964	1	18	0.5777
1964	1	19	0
1964	1	20	0.10514
1964	1	21	0.20449
1964	1	22	0.089262
1964	1	23	0.50571
1964	1	24	0.55718
1964	1	25	0.49879
1964	1	26	0.48725
1964	1	27	0.79192
1964	1	28	0.73215
1964	1	29	0.39816
1964	1	30	1.3852
1964	1	31	1.2514
1964	2	1	1.3603
1964	2	2	0.52874
1964	2	3	0.93317
1964	2	4	1.2152
1964	2	5	0.79388
1964	2	6	0.69851
1964	2	7	0.25901
1964	2	8	0.72204
1964	2	9	0.42442
1964	2	10	0.71457
1964	2	11	0.81014
1964	2	12	0.20078
1964	2	13	0.49704
1964	2	14	0.8613
1964	2	15	0.31008
1964	2	16	0.65769
1964	2	17	1.0457
1964	2	18	0.96665
1964	2	19	0.77849
1964	2	20	0.46005
1964	2	21	0.59931
1964	2	22	0.99102
1964	2	23	0.48889
1964	2	24	0.42156
1964	2	25	0.47547
1964	2	26	0.46394
1964	2	27	0.59698
1964	2	28	0.78122
1964	2	29	0.55688
1964	3	1	0.065599
1964	3	2	0.51199
1964	3	3	0.5682
1964	3	4	0.84297
1964	3	5	0.8669
1964	3	6	0.77145
1964	3	7	0.95393
1964	3	8	0.86028
1964	3	9	0.10922
1964	3	10	0.61355
1964	3	11	0.95135
1964	3	12	1.2951
1964	3	13	0.70225
1964	3	14	0.48195
1964	3	15	0.5929
1964	3	16	1.367
1964	3	17	1.1657
1964	3	18	1.1726
1964	3	19	1.4977
1964	3	20	0.62015
1964	3	21	0.50086
1964	3	22	0.3209
1964	3	23	0.82167
